deal_amount,contract_year,contract_month,contract_day,floor,plottage,land_use,build_year,building_age,building_type,building_detail_type,building_use,building_area,sig_cd,emd_cd,pnu,longitude,latitude,plat_area,arch_area,tot_area,elev_cnt,parklot_cnt,base_year_x,sig_store_cnt,sig_sales_amt,sig_sales_cnt,sig_delivery_amt,sig_delivery_cnt,sig_sales_restaurant_amt,sig_sales_service_amt,sig_sales_retail_amt,sig_sales_etc_amt,sig_sales_wk_amt,sig_sales_we_amt,sig_sales_morning_amt,sig_sales_afternoon_amt,sig_sales_evening_amt,sig_sales_night_amt,sig_sales_male_amt,sig_sales_female_amt,sig_sales_age20_amt,sig_sales_age30_amt,sig_sales_age40_amt,sig_sales_age50_amt,sig_sales_age60_amt,base_year_y,emd_store_cnt,emd_sales_amt,emd_sales_cnt,emd_delivery_amt,emd_delivery_cnt,emd_sales_restaurant_amt,emd_sales_service_amt,emd_sales_retail_amt,emd_sales_etc_amt,emd_sales_wk_amt,emd_sales_we_amt,emd_sales_morning_amt,emd_sales_afternoon_amt,emd_sales_evening_amt,emd_sales_night_amt,emd_sales_male_amt,emd_sales_female_amt,emd_sales_age20_amt,emd_sales_age30_amt,emd_sales_age40_amt,emd_sales_age50_amt,emd_sales_age60_amt,plp_amt,subway_dist,subway_500_cnt,subway_1000_cnt,base_year,walk_tot_cnt,walk_male_cnt,walk_female_cnt,walk_age_u20_cnt,walk_age_20_cnt,walk_age_30_cnt,walk_age_40_cnt,walk_age_50_cnt,walk_age_o50_cnt,walk_morning_cnt,walk_afternoon_cnt,walk_evening_cnt,walk_time_night_cnt
290000000,2021,3,19,12,,일반상업,2006,15.0,집합,상가/사무실,업무,35.88,11140,11140168,1114016800102150000,126.96965523871536,37.56315236516331,2722.8,1356.19,31292.5,7,176,2021,158739,136847229383772.0,2091165731.0,0.0,0.0,2265498130971.0,39833779309053.0,11514255523710.0,83233696420038.0,120972324851512.0,15874904593045.0,27398518562473.0,80485483009681.0,17598484374611.0,11364446046558.0,63780768259248.0,62986267126002.0,12040073232091.0,29467162419578.0,40293607397362.0,29019903665277.0,15946288670940.0,2021,7171,39415513684023.0,500419296.0,0.0,0.0,35988557874.0,20771316109127.0,708551437938.0,17899657579084.0,32111461923871.0,7304051760176.0,6364802197492.0,21054948413819.0,6224307245763.0,5771316066138.0,14927641457441.0,17806145706029.0,5094393068159.0,9427413863368.0,9468341631715.0,5838931494373.0,2904707105854.0,18390000.0,428.0,2.0,4.0,2021,15314392.274738322580,6512198.28,6318225.69,1227318.72,1526279.59,2902959.07,3048299.40,2304473.73,182109389.33,2517529.14,5679200.53,2784993.52,1848701.10
505000000,2022,5,25,2,,일반상업,2006,16.0,집합,상가/사무실,제2종근린생활,65.53,11140,11140168,1114016800102150000,126.96965523871536,37.56315236516331,2722.8,1356.19,31292.5,7,176,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,7774,42110669055197.0,513784191.0,23925934.0,926.0,38394477024.0,21219308881942.0,1774425609268.0,19078540086963.0,34456029105176.0,7654640038769.0,7957819557019.0,21545120019088.0,6654892670626.0,5952810932138.0,16045968526717.0,19066050481871.0,4811069320105.0,10001414815009.0,10441023370481.0,6480546994568.0,3377964508427.0,18390000.0,428.0,2.0,4.0,2022,19313088.959308670591,9507942.08,9805146.81,1983697.61,2259572.01,4144937.07,4487087.78,3452836.51,298486224.78,3703445.39,8286846.62,4271224.65,3051571.78
211510000,2020,4,17,10,,일반상업,2006,14.0,집합,상가/사무실,업무,35.88,11140,11140168,1114016800102150000,126.96965523871536,37.56315236516331,2722.8,1356.19,31292.5,7,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18390000.0,428.0,2.0,4.0,2020,15314392.274738322580,6512198.28,6318225.69,1227318.72,1526279.59,2902959.07,3048299.40,2304473.73,182109389.33,2517529.14,5679200.53,2784993.52,1848701.10
201360000,2020,8,21,2,,일반상업,2005,15.0,집합,상가/사무실,제2종근린생활,29.64,11140,11140169,1114016900100250010,126.96794919705968,37.56528573916003,2641.9,1244.05,31354.16,4,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16660000.0,93.0,1.0,3.0,2020,19177049.4395785403751,8112809.60,8285663.76,2072011.68,1952042.01,3353296.87,3549293.48,2841805.93,263002318.82,3095220.27,6967001.53,3745405.97,2590845.41
830000000,2020,8,7,0,,일반상업,2005,15.0,집합,상가/사무실,제2종근린생활,175.95,11140,11140169,1114016900100250010,126.96794919705968,37.56528573916003,2641.9,1244.05,31354.16,4,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16660000.0,93.0,1.0,3.0,2020,19177049.4395785403751,8112809.60,8285663.76,2072011.68,1952042.01,3353296.87,3549293.48,2841805.93,263002318.82,3095220.27,6967001.53,3745405.97,2590845.41
345000000,2020,5,14,4,,준주거,2001,19.0,집합,상가/사무실,업무,61.2,11140,11140171,1114017100105000000,126.96625591999309,37.560426928492795,3048.3,1256.49,33628.55,5,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13670000.0,83.0,1.0,4.0,2020,15362707.273402546980,6152412.77,6431766.26,1115039.68,1619620.42,2430153.94,2393065.89,2220405.41,280581309.85,2076420.05,4448063.04,3213100.49,2846595.33
759400000,2020,12,28,13,,준주거,2001,19.0,집합,상가/사무실,업무,88.17,11140,11140171,1114017100105000000,126.96625591999309,37.560426928492795,3048.3,1256.49,33628.55,5,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13670000.0,83.0,1.0,4.0,2020,15362707.273402546980,6152412.77,6431766.26,1115039.68,1619620.42,2430153.94,2393065.89,2220405.41,280581309.85,2076420.05,4448063.04,3213100.49,2846595.33
550900000,2021,4,19,3,,일반상업,2011,10.0,집합,상가/사무실,제1종근린생활,67.79,11140,11140102,1114010200101550000,126.98034068932705,37.56714070047159,2796.8,1677.13,42541.69,9,172,2021,158739,136847229383772.0,2091165731.0,0.0,0.0,2265498130971.0,39833779309053.0,11514255523710.0,83233696420038.0,120972324851512.0,15874904593045.0,27398518562473.0,80485483009681.0,17598484374611.0,11364446046558.0,63780768259248.0,62986267126002.0,12040073232091.0,29467162419578.0,40293607397362.0,29019903665277.0,15946288670940.0,2021,2352,156661725708.0,3373653.0,0.0,0.0,66103429381.0,51604703795.0,3320500972.0,35633091560.0,149988579894.0,6673146100.0,28368241114.0,90392721627.0,34880668596.0,3019815952.0,102488341773.0,54013195902.0,11100667043.0,30551302434.0,50942909777.0,45933127354.0,17973531067.0,42020000.0,235.0,4.0,5.0,2021,27534174.922923450201,12158055.32,10157940.77,615343.01,4283886.31,5552654.39,4743034.53,3888113.43,323296436.53,3494233.13,10735175.75,6346525.88,1740060.94
742500000,2022,4,7,1,,일반상업,2021,1.0,집합,상가/사무실,제2종근린생활,46.01,11140,11140132,1114013200103340000,126.99751945474308,37.56291931102084,1383.9,986.82,15894.49,3,47,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,2136,32139674181.0,1368771.0,52567288.0,2680.0,20493645557.0,2570444514.0,7254174752.0,1821409358.0,27016938276.0,5122750781.0,2368322301.0,14958228062.0,10590426688.0,4222777004.0,20354652159.0,9008101245.0,5788072766.0,5255242510.0,6375060494.0,7192543123.0,4751834509.0,14860000.0,291.0,2.0,5.0,2022,18803981.961860471049,11005036.26,7798945.54,792399.93,3662302.74,2686880.59,2855261.44,3853206.02,495367005.92,3004039.05,7765935.96,4822728.55,3211278.82
150000000,2023,3,8,12,,일반상업,2005,18.0,집합,상가/사무실,숙박,32.68,11140,11140133,1114013300100220005,127.00074224628915,37.56385078909955,1216.0,729.47,11622.471000000001,2,48,2023,172475,165955729917526.0,2442850094.0,31293238210.0,1471208.0,3258842353927.0,47991016231982.0,16999005328835.0,97706866002782.0,145924862245432.0,20030867716522.0,40018340318888.0,86659100283884.0,24165214593547.0,15113352282577.0,78310410846347.0,76430368920029.0,11518148760572.0,33101157707478.0,48323260799290.0,38689542435504.0,23108670063535.0,2023,1017,30965408513.0,1225243.0,490493048.0,26805.0,14992924344.0,10579377814.0,4003788071.0,1389318284.0,24575162790.0,6390245723.0,2937876987.0,17510892354.0,7430411453.0,3086106562.0,16994954202.0,12788569351.0,8816169249.0,6322779834.0,5061378831.0,5780995764.0,3802199873.0,10720000.0,347.0,2.0,6.0,2023,20283866.6306770256431,10036855.92,10247010.71,827317.26,3473163.80,3207567.64,2750630.45,3190919.54,683369005.06,3038788.82,6954805.19,4692267.05,5598004.91
170000000,2020,1,20,15,,일반상업,2005,15.0,집합,상가/사무실,숙박,32.68,11140,11140133,1114013300100220005,127.00074224628915,37.56385078909955,1216.0,729.47,11622.471000000001,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10720000.0,347.0,2.0,6.0,2020,16139276.145647185139,7116390.63,5113760.45,582905.69,2198948.29,2091381.76,2016063.35,2426930.42,291365244.12,2108271.02,5048345.26,2768796.80,2304737.58
154000000,2020,5,4,14,,일반상업,2005,15.0,집합,상가/사무실,숙박,32.68,11140,11140133,1114013300100220005,127.00074224628915,37.56385078909955,1216.0,729.47,11622.471000000001,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10720000.0,347.0,2.0,6.0,2020,16139276.145647185139,7116390.63,5113760.45,582905.69,2198948.29,2091381.76,2016063.35,2426930.42,291365244.12,2108271.02,5048345.26,2768796.80,2304737.58
270000000,2023,3,13,2,,제2종일반주거,2016,7.0,집합,상가/사무실,제2종근린생활,54.39,11140,11140139,1114013900100280009,126.99719965227109,37.55971110662791,495.42,294.2,1241.44,1,15,2023,172475,165955729917526.0,2442850094.0,31293238210.0,1471208.0,3258842353927.0,47991016231982.0,16999005328835.0,97706866002782.0,145924862245432.0,20030867716522.0,40018340318888.0,86659100283884.0,24165214593547.0,15113352282577.0,78310410846347.0,76430368920029.0,11518148760572.0,33101157707478.0,48323260799290.0,38689542435504.0,23108670063535.0,2023,1143,41337505877.0,1714930.0,838054789.0,37157.0,27551764128.0,965036468.0,11854533700.0,966171581.0,31413174107.0,9924332044.0,2324319627.0,24651994835.0,12692537507.0,1668678052.0,24894441881.0,15625639708.0,10165853353.0,8870667404.0,6331170873.0,8484293599.0,6668096355.0,6067000.0,306.0,1.0,4.0,2023,17977194.97695305278300,9578322.91,8398872.04,704156.13,5541914.07,2181091.46,2179070.15,2732894.39,463336387.16,2468377.05,6867771.15,4761275.40,3879771.11
100000000,2022,2,22,8,,일반상업,1997,25.0,집합,상가/사무실,업무,24.48,11140,11140154,1114015400102060003,127.00189741963881,37.56404819360848,715.1,428.65,7353.21,2,0,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,2364,29824447888.0,694415.0,0.0,0.0,12545481112.0,3598537392.0,12870303888.0,810125496.0,22990613970.0,6833834977.0,3818379209.0,20502869585.0,4335101355.0,1167994148.0,16503669343.0,11616577999.0,1288343825.0,3814874530.0,4488307630.0,6582916432.0,11945804925.0,9884000.0,217.0,2.0,5.0,2022,18273973.028766895087,9857719.11,8416253.91,817308.68,3387334.98,3299397.14,2811297.67,3232660.20,472408032.40,3080635.23,7080989.66,4325035.83,3787311.84
100000000,2020,4,1,9,,일반상업,1997,23.0,집합,상가/사무실,업무,26.24,11140,11140154,1114015400102060003,127.00189741963881,37.56404819360848,715.1,428.65,7353.21,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9884000.0,217.0,2.0,5.0,2020,17156013.691516671042,7355814.57,5654175.16,649650.58,2462341.53,2302493.34,2168059.57,2458476.13,296866491.69,2195725.41,5201149.65,3063287.01,2549826.97
590000000,2022,6,27,5,,일반상업,1971,51.0,집합,상가/사무실,업무,83.64,11140,11140157,1114015700102070001,126.99536848879539,37.56804764790204,1370.3,0.0,13043.27,1,0,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,1628,16458051959.0,680655.0,5208099.0,330.0,5776814602.0,1617677138.0,8688552384.0,375007835.0,13170719117.0,3287332842.0,1970999204.0,10811851930.0,3154344691.0,520777779.0,8883502697.0,5904571308.0,2592751193.0,3727324505.0,3065946443.0,2617462463.0,2784589397.0,21410000.0,282.0,3.0,5.0,2022,21211633.149555628230,13011909.45,8199723.42,567769.80,3173713.32,3267203.58,3356630.24,4337459.39,650719962.55,3018971.41,9811187.96,5934877.31,2446596.62
140000000,2022,12,5,1,,일반상업,1971,51.0,집합,상가/사무실,판매,12.43,11140,11140157,1114015700102070001,126.99536848879539,37.56804764790204,1370.3,0.0,13043.27,1,0,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,1628,16458051959.0,680655.0,5208099.0,330.0,5776814602.0,1617677138.0,8688552384.0,375007835.0,13170719117.0,3287332842.0,1970999204.0,10811851930.0,3154344691.0,520777779.0,8883502697.0,5904571308.0,2592751193.0,3727324505.0,3065946443.0,2617462463.0,2784589397.0,21410000.0,282.0,3.0,5.0,2022,21211633.149555628230,13011909.45,8199723.42,567769.80,3173713.32,3267203.58,3356630.24,4337459.39,650719962.55,3018971.41,9811187.96,5934877.31,2446596.62
226000000,2021,3,10,4,,일반상업,2013,8.0,집합,상가/사무실,업무,37.4,11140,11140158,1114015800100490000,126.99263532302838,37.56236307728353,2200.2,1317.52,26795.21,4,143,2021,158739,136847229383772.0,2091165731.0,0.0,0.0,2265498130971.0,39833779309053.0,11514255523710.0,83233696420038.0,120972324851512.0,15874904593045.0,27398518562473.0,80485483009681.0,17598484374611.0,11364446046558.0,63780768259248.0,62986267126002.0,12040073232091.0,29467162419578.0,40293607397362.0,29019903665277.0,15946288670940.0,2021,2105,47999421207.0,1906424.0,0.0,0.0,28319049923.0,4709043977.0,9312053366.0,5659273941.0,43380934953.0,4618494018.0,4747412468.0,29718726388.0,12122636995.0,1410630931.0,29113009820.0,15443057550.0,6649782409.0,10007789020.0,11728131731.0,10685957311.0,5484406898.0,17230000.0,140.0,2.0,4.0,2021,19340223.375101995698,8717377.21,6310494.58,474938.38,2767664.94,2579643.70,2709123.42,3194559.91,330147508.29,2445495.38,6547063.98,3918196.42,2117115.94
10000000,2020,1,22,2,,일반상업,2010,10.0,집합,상가/사무실,판매,4.57,11140,11140162,1114016200107730000,127.0105633335023,37.56882282933005,4072.9,2431.14,49938.92,0,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21140000.0,252.0,2.0,5.0,2020,33599739.419064998289,13580600.40,12283336.79,1356101.31,4526811.57,5018669.86,4306044.40,4503501.36,615280870.69,3210945.80,9387059.01,6440810.36,6825122.55
160000000,2022,11,17,5,,일반상업,2007,15.0,집합,상가/사무실,숙박,32.06,11140,11140168,1114016800101510000,126.97206543317051,37.56017658752781,5885.8,2973.92,70085.48,14,379,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,7774,42110669055197.0,513784191.0,23925934.0,926.0,38394477024.0,21219308881942.0,1774425609268.0,19078540086963.0,34456029105176.0,7654640038769.0,7957819557019.0,21545120019088.0,6654892670626.0,5952810932138.0,16045968526717.0,19066050481871.0,4811069320105.0,10001414815009.0,10441023370481.0,6480546994568.0,3377964508427.0,28060000.0,355.0,2.0,5.0,2022,20157495.238929804495,11065990.72,9091504.61,673587.77,2702814.48,4396772.88,4838274.24,3871826.56,367400983.51,3841287.27,9043184.57,4852256.02,2420767.18
160000000,2022,11,18,11,,일반상업,2007,15.0,집합,상가/사무실,숙박,32.06,11140,11140168,1114016800101510000,126.97206543317051,37.56017658752781,5885.8,2973.92,70085.48,14,379,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,7774,42110669055197.0,513784191.0,23925934.0,926.0,38394477024.0,21219308881942.0,1774425609268.0,19078540086963.0,34456029105176.0,7654640038769.0,7957819557019.0,21545120019088.0,6654892670626.0,5952810932138.0,16045968526717.0,19066050481871.0,4811069320105.0,10001414815009.0,10441023370481.0,6480546994568.0,3377964508427.0,28060000.0,355.0,2.0,5.0,2022,20157495.238929804495,11065990.72,9091504.61,673587.77,2702814.48,4396772.88,4838274.24,3871826.56,367400983.51,3841287.27,9043184.57,4852256.02,2420767.18
220000000,2022,1,10,13,,일반상업,2007,15.0,집합,상가/사무실,숙박,32.06,11140,11140168,1114016800101510000,126.97206543317051,37.56017658752781,5885.8,2973.92,70085.48,14,379,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,7774,42110669055197.0,513784191.0,23925934.0,926.0,38394477024.0,21219308881942.0,1774425609268.0,19078540086963.0,34456029105176.0,7654640038769.0,7957819557019.0,21545120019088.0,6654892670626.0,5952810932138.0,16045968526717.0,19066050481871.0,4811069320105.0,10001414815009.0,10441023370481.0,6480546994568.0,3377964508427.0,28060000.0,355.0,2.0,5.0,2022,20157495.238929804495,11065990.72,9091504.61,673587.77,2702814.48,4396772.88,4838274.24,3871826.56,367400983.51,3841287.27,9043184.57,4852256.02,2420767.18
223000000,2020,6,10,6,,일반상업,2007,13.0,집합,상가/사무실,숙박,40.65,11140,11140168,1114016800101510000,126.97206543317051,37.56017658752781,5885.8,2973.92,70085.48,14,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28060000.0,355.0,2.0,5.0,2020,20541637.867866819831,8857523.68,6953062.54,557482.46,2131235.46,3520127.43,3872120.64,3014171.94,271519197.39,3060821.52,7180643.95,3801608.42,1767512.26
720000000,2022,5,16,7,,일반상업,2006,16.0,집합,상가/사무실,업무,108.77,11140,11140168,1114016800102150000,126.96965523871536,37.56315236516331,2722.8,1356.19,31292.5,7,176,2022,164664,151028677478982.0,2364907941.0,4648226101.0,231234.0,2962804511857.0,44132996731158.0,16485161470763.0,87447714765204.0,132175006442247.0,18853671737065.0,36824261527748.0,80054427565171.0,19827695509595.0,14322529463917.0,69898975546382.0,71466687169153.0,12234526782973.0,31711372647629.0,44802547290514.0,33669351724928.0,18947864269492.0,2022,7774,42110669055197.0,513784191.0,23925934.0,926.0,38394477024.0,21219308881942.0,1774425609268.0,19078540086963.0,34456029105176.0,7654640038769.0,7957819557019.0,21545120019088.0,6654892670626.0,5952810932138.0,16045968526717.0,19066050481871.0,4811069320105.0,10001414815009.0,10441023370481.0,6480546994568.0,3377964508427.0,18390000.0,428.0,2.0,4.0,2022,19313088.959308670591,9507942.08,9805146.81,1983697.61,2259572.01,4144937.07,4487087.78,3452836.51,298486224.78,3703445.39,8286846.62,4271224.65,3051571.78
694310000,2020,12,28,11,,준주거,2001,19.0,집합,상가/사무실,업무,80.44,11140,11140171,1114017100105000000,126.96625591999309,37.560426928492795,3048.3,1256.49,33628.55,5,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13670000.0,83.0,1.0,4.0,2020,15362707.273402546980,6152412.77,6431766.26,1115039.68,1619620.42,2430153.94,2393065.89,2220405.41,280581309.85,2076420.05,4448063.04,3213100.49,2846595.33
140000000,2021,3,29,9,,일반상업,2005,16.0,집합,상가/사무실,숙박,32.68,11140,11140133,1114013300100220005,127.00074224628915,37.56385078909955,1216.0,729.47,11622.471000000001,2,48,2021,158739,136847229383772.0,2091165731.0,0.0,0.0,2265498130971.0,39833779309053.0,11514255523710.0,83233696420038.0,120972324851512.0,15874904593045.0,27398518562473.0,80485483009681.0,17598484374611.0,11364446046558.0,63780768259248.0,62986267126002.0,12040073232091.0,29467162419578.0,40293607397362.0,29019903665277.0,15946288670940.0,2021,1045,21948784624.0,873043.0,0.0,0.0,8965169860.0,7755753110.0,4479135693.0,748725961.0,17859883831.0,4088901046.0,2032718806.0,13144030627.0,5747313319.0,1024702133.0,13121419062.0,7788312274.0,5462816218.0,4910049258.0,3690178871.0,4832988905.0,2013698080.0,10720000.0,347.0,2.0,6.0,2021,16139276.145647185139,7116390.63,5113760.45,582905.69,2198948.29,2091381.76,2016063.35,2426930.42,291365244.12,2108271.02,5048345.26,2768796.80,2304737.58
